Route ID,Timepoint Stop Name,Timepoint Stop Latitude,Timepoint Stop Longitude,Timepoint Stop Georeference
SIM4X,LAMBERTS LA/ RICHMOND AV,40.614503,-74.157706,POINT (-74.157706 40.614503)
BXM1,3 AV/E 49 ST,40.755084,-73.971226,POINT (-73.971226 40.755084)
B6,BAY PY/60 ST,40.616814,-73.978399,POINT (-73.978399 40.616814)
Q64,JEWEL AV/MAIN ST,40.730057,-73.823129,POINT (-73.823129 40.730057)
BXM10,MADISON AV/E 24 ST,40.741405,-73.987516,POINT (-73.987516 40.741405)
QM8,UNION TPK/MAIN ST,40.717653,-73.81679,POINT (-73.81679 40.717653)
BX29,CITY ISLAND AV / FORDHAM ST,40.847047,-73.786662,POINT (-73.786662 40.847047)
SIM5,LILY POND AV/MC CLEAN AV,40.599189,-74.063759,POINT (-74.063759 40.599189)
SIM22,ARTHUR KILL RD/VETERANS RD E,40.556295,-74.203767,POINT (-74.203767 40.556295)
BM1,CHURCH ST / BARCLAY ST,40.712876,-74.009492,POINT (-74.009492 40.712876)
Q58,PALMETTO ST/MYRTLE AV,40.700178,-73.910254,POINT (-73.910254 40.700178)
B1,BRIGHTON BEACH AV/CONEY ISLAND AV,40.577968,-73.960253,POINT (-73.960253 40.577968)
M10,CENTRAL PK W/W 86 ST,40.785441,-73.969149,POINT (-73.969149 40.785441)
Q76,FRANCIS LEWIS BL/35 AV,40.764665,-73.788319,POINT (-73.788319 40.764665)
B31,STUART ST / FILLMORE AVENUE,40.607048,-73.939457,POINT (-73.939457 40.607048)
QM18,QUEENS BL/78 AV,40.715486,-73.832164,POINT (-73.832164 40.715486)
M4,MADISON AV/E 57 ST,40.762858,-73.971838,POINT (-73.971838 40.762858)
M72,E 72 ST/LEXINGTON AV,40.770268,-73.962107,POINT (-73.962107 40.770268)
BX28,DREISER LOOP/DEFOE PL,40.876197,-73.82947,POINT (-73.82947 40.876197)
BXM4,5 AV/W 125 ST,40.805922,-73.942725,POINT (-73.942725 40.805922)
Q37,AQUEDUCT RACETRACK / RESORTS CASINO,40.676573,-73.830855,POINT (-73.830855 40.676573)
Q41,157 AV/92 ST,40.662495,-73.841519,POINT (-73.841519 40.662495)
S53,LILY POND AV/MC CLEAN AV,40.599189,-74.063759,POINT (-74.063759 40.599189)
QM11,63 RD/98 PL,40.7323,-73.858097,POINT (-73.858097 40.7323)
B20,PENNSYLVANIA AV/NEW LOTS AV,40.662151,-73.893256,POINT (-73.893256 40.662151)
SIM4X,BATTERY PL/WASHINGTON ST,40.704787,-74.015502,POINT (-74.015502 40.704787)
QM25,PEARL ST / PECK SLIP,40.708585,-74.003017,POINT (-74.003017 40.708585)
BX30,BOSTON RD/GUN HILL RD,40.873391,-73.853586,POINT (-73.853586 40.873391)
S51,MIDLAND AV/KISWICK ST,40.574051,-74.096488,POINT (-74.096488 40.574051)
BX5,BRUCKNER BL/E TREMONT AV,40.832977,-73.829074,POINT (-73.829074 40.832977)
B82,KINGS HY/CONEY ISLAND AV,40.607467,-73.961376,POINT (-73.961376 40.607467)
B16,86 ST/5 AV,40.621637,-74.026347,POINT (-74.026347 40.621637)
Q111,FRANCIS LEWIS BL /147 DR,40.655105,-73.726483,POINT (-73.726483 40.655105)
M102,3 AV/E 23 ST,40.739218,-73.982771,POINT (-73.982771 40.739218)
S55,ELTINGVILLE/TRANSIT CENTER,40.560645,-74.171275,POINT (-74.171275 40.560645)
M5,BROADWAY/W 157 ST,40.834229,-73.944922,POINT (-73.944922 40.834229)
X27,E 23 ST/BROADWAY,40.741142,-73.98879,POINT (-73.98879 40.741142)
QM1,E 57 ST/LEXINGTON AV,40.76053,-73.968299,POINT (-73.968299 40.76053)
Q110,BELMONT PARK RACETRACK/UBS ARENA,40.713076,-73.727739,POINT (-73.727739 40.713076)
Q34,WILLETS PT BL/24 RD,40.776548,-73.816897,POINT (-73.816897 40.776548)
X37,3 AV/65 ST,40.639222,-74.02359,POINT (-74.02359 40.639222)
SIM4C,E 23 ST/BROADWAY,40.741142,-73.98879,POINT (-73.98879 40.741142)
B35,CHURCH AV/CONEY ISLAND AV,40.646222,-73.971013,POINT (-73.971013 40.646222)
Q54,JAMAICA AV/170 ST,40.707288,-73.78958,POINT (-73.78958 40.707288)
BM3,CORTELYOU RD / WESTMINSTER RD,40.639883,-73.967187,POINT (-73.967187 40.639883)
QM16,ROCKAWAY BEACH BL/B 115 ST,40.579938,-73.836457,POINT (-73.836457 40.579938)
BX3,W KINGSBRIDGE RD/SEDGWICK AV,40.869439,-73.90377,POINT (-73.90377 40.869439)
Q41,SUTPHIN BL/ARCHER AV,40.701167,-73.807755,POINT (-73.807755 40.701167)
S52,WESTERVELT AV/ST MARKS PL,40.646393,-74.08655,POINT (-74.08655 40.646393)
SIM26,E 42 ST/MADISON AV,40.753093,-73.979766,POINT (-73.979766 40.753093)
M15,2 AV/E 78 ST,40.772922,-73.955434,POINT (-73.955434 40.772922)
B83,NEW LOTS AV/MILLER AV,40.663782,-73.888834,POINT (-73.888834 40.663782)
B20,ASHFORD ST /LINDEN BL,40.662645,-73.880638,POINT (-73.880638 40.662645)
SIM10,E 23 ST/1 AV,40.736691,-73.978245,POINT (-73.978245 40.736691)
Q1,HILLSIDE AV/187 ST,40.714768,-73.775267,POINT (-73.775267 40.714768)
Q13,BELL BL/35 AV,40.768902,-73.773653,POINT (-73.773653 40.768902)
B8,4 AV/95 ST,40.616105,-74.031146,POINT (-74.031146 40.616105)
BX40,E 180 ST/BOSTON RD,40.842899,-73.878523,POINT (-73.878523 40.842899)
Q114,GUY R BREWER BL /LINDEN BL,40.688753,-73.785751,POINT (-73.785751 40.688753)
BX25,ALLERTON AV/WHITE PLAINS RD,40.865506,-73.867871,POINT (-73.867871 40.865506)
QM6,NORTH SHORE TOWERS/BLDG ENT,40.757221,-73.714879,POINT (-73.714879 40.757221)
M15,2 AV/E 14 ST,40.732494,-73.984903,POINT (-73.984903 40.732494)
BX22,BRONX PARK E/PELHAM PY,40.856536,-73.869324,POINT (-73.869324 40.856536)
BX6,W 155 ST/AMSTERDAM AV,40.831576,-73.942887,POINT (-73.942887 40.831576)
M9,ESSEX ST/E HOUSTON ST,40.721859,-73.986612,POINT (-73.986612 40.721859)
BX38,E GUN HILL RD/WHITE PLAINS RD,40.877136,-73.865806,POINT (-73.865806 40.877136)
B64,86 ST/14 AV,40.612745,-74.011895,POINT (-74.011895 40.612745)
Q111,GUY R BREWER BL /FARMERS BLVD,40.66411,-73.768713,POINT (-73.768713 40.66411)
BX21,MORRIS PK AV/WHITE PLAINS RD,40.845285,-73.866378,POINT (-73.866378 40.845285)
S96,CASTLETON AV/JEWETT AV,40.63385,-74.129761,POINT (-74.129761 40.63385)
B8,FOSTER AV/CONEY ISLAND AV,40.632406,-73.96639,POINT (-73.96639 40.632406)
BX42,W BURNSIDE AV/JEROME AV,40.853857,-73.907519,POINT (-73.907519 40.853857)
B82,AV P/OCEAN AV,40.610932,-73.954068,POINT (-73.954068 40.610932)
M66,E 67 ST/LEXINGTON AV,40.767437,-73.964888,POINT (-73.964888 40.767437)
B24,WASHINGTON PLZ/LANE 2,40.709487,-73.959419,POINT (-73.959419 40.709487)
B64,BAY RIDGE AV/13 AV,40.623729,-74.004056,POINT (-74.004056 40.623729)
Q76,FRANCIS LEWIS BL/28 AV,40.771804,-73.794236,POINT (-73.794236 40.771804)
Q58,108 ST/HORACE HARDING EXP,40.737858,-73.851901,POINT (-73.851901 40.737858)
SIM35,CLOVE RD/VICTORY BL,40.616595,-74.103516,POINT (-74.103516 40.616595)
SIM3C,CENTRAL PARK S/6 AV,40.766314,-73.977491,POINT (-73.977491 40.766314)
Q76,14 AV/PARSONS BL,40.78688,-73.821902,POINT (-73.821902 40.78688)
BX9,W 225 ST/BROADWAY,40.874486,-73.909403,POINT (-73.909403 40.874486)
Q23,102 ST/ASTORIA BL,40.761427,-73.867374,POINT (-73.867374 40.761427)
S53,CASTLETON AV/JEWETT AV,40.63385,-74.129761,POINT (-74.129761 40.63385)
BX35,E 169 ST/BOSTON RD,40.831137,-73.900009,POINT (-73.900009 40.831137)
M2,CENTRAL PK N/5 AV,40.797182,-73.949152,POINT (-73.949152 40.797182)
M20,BROADWAY/W 63 ST,40.770882,-73.982338,POINT (-73.982338 40.770882)
BXM6,METROPOLITAN AV/UNIONPORT RD,40.838573,-73.860701,POINT (-73.860701 40.838573)
BM2,E 105 ST / AV J,40.645886,-73.89269,POINT (-73.89269 40.645886)
Q3,HILLSIDE AV/179 ST SUBWAY,40.712541,-73.784401,POINT (-73.784401 40.712541)
Q76,HILLSIDE AV/178 ST,40.712393,-73.784555,POINT (-73.784555 40.712393)
X63,MADISON AV/E 40 ST,40.751419,-73.980196,POINT (-73.980196 40.751419)
Q36,JAMAICA AV/SPRINGFIELD BL,40.7187,-73.735025,POINT (-73.735025 40.7187)
Q2,188 ST/JAMAICA AV,40.71074,-73.770477,POINT (-73.770477 40.71074)
B43,EMPIRE BL/LAMONT CT,40.66402,-73.943676,POINT (-73.943676 40.66402)
SIM2,WEST SHORE EXP/VICTORY BL,40.589609,-74.19407,POINT (-74.19407 40.589609)
BX20,BROADWAY/W 225 ST,40.8749,-73.909201,POINT (-73.909201 40.8749)
Q110,JAMAICA AV /212 PL,40.716152,-73.745515,POINT (-73.745515 40.716152)
BM5,MADISON AV / E 48 ST,40.756697,-73.976284,POINT (-73.976284 40.756697)
B100,E 16 ST / KINGS HWY,40.608438,-73.957361,POINT (-73.957361 40.608438)
BXM10,MORRIS PK AV/E 180 ST,40.840988,-73.872847,POINT (-73.872847 40.840988)
S61,FOREST HILL RD/ROCKLAND AV,40.589036,-74.145739,POINT (-74.145739 40.589036)
S74,MAIN ST/CRAIG AV,40.510153,-74.248063,POINT (-74.248063 40.510153)
M116,W 106 ST/COLUMBUS AV,40.799239,-73.962661,POINT (-73.962661 40.799239)
BX23,ASCH LOOP/ALCOTT PL,40.871552,-73.830462,POINT (-73.830462 40.871552)
BXM11,MADISON AV/E 63 ST,40.766013,-73.969579,POINT (-73.969579 40.766013)
Q20B,UNION ST/BAYSIDE AV,40.770004,-73.826504,POINT (-73.826504 40.770004)
S42,LAFAYETTE AV/BRIGHTON AV,40.63567,-74.09265,POINT (-74.09265 40.63567)
M15,1 AV/E 125 ST,40.801611,-73.931268,POINT (-73.931268 40.801611)
B9,KINGS PLZ/KINGS PLZ,40.608511,-73.920689,POINT (-73.920689 40.608511)
SIM25,ROSSVILLE AV/WOODROW RD,40.542654,-74.208324,POINT (-74.208324 40.542654)
B3,25 AV/HARWAY AV,40.593023,-73.992179,POINT (-73.992179 40.593023)
B70,8 AV/40 ST,40.64646,-73.998197,POINT (-73.998197 40.64646)
SIM1C,AV OF THE AMERICAS/W 23 ST,40.743027,-73.992644,POINT (-73.992644 40.743027)
Q46,UNION TP/COMMONWEALTH BL,40.741524,-73.724797,POINT (-73.724797 40.741524)
M103,LEXINGTON AV/E 42 ST,40.751393,-73.976286,POINT (-73.976286 40.751393)
M20,STATE ST/WHITEHALL ST,40.70242,-74.013049,POINT (-74.013049 40.70242)
M42,E 42 ST/LEXINGTON AV,40.751484,-73.975911,POINT (-73.975911 40.751484)
M31,YORK AV/E 66 ST,40.762931,-73.956627,POINT (-73.956627 40.762931)
BXM8,5 AV/W 51 ST,40.759315,-73.976742,POINT (-73.976742 40.759315)
S59,YUKON AV/RICHMOND AV,40.576622,-74.169039,POINT (-74.169039 40.576622)
BX16,NEREID AV/SETON AV,40.90041,-73.840943,POINT (-73.840943 40.90041)
QM3,LITTLE NECK PKY/HORACE HARDING EXP,40.764779,-73.724236,POINT (-73.724236 40.764779)
Q37,111 ST/JAMAICA AV,40.696703,-73.837199,POINT (-73.837199 40.696703)
Q60,QUEENS BL/108 ST,40.721832,-73.844065,POINT (-73.844065 40.721832)
B43,LINCOLN RD/FLATBUSH AV,40.660843,-73.961463,POINT (-73.961463 40.660843)
SIM30,FOREST AV/OXFORD PL,40.630592,-74.089527,POINT (-74.089527 40.630592)
B68,PROSPECT PK SW/BARTEL PRITCHARD SQ,40.660699,-73.979409,POINT (-73.979409 40.660699)
BX41,WEBSTER AV/E 180 ST,40.851308,-73.898827,POINT (-73.898827 40.851308)
BX13,E 163 ST/3 AV,40.824299,-73.909103,POINT (-73.909103 40.824299)
B20,ASHFORD ST /LINDEN BL,40.662493,-73.880728,POINT (-73.880728 40.662493)
Q46,UNION TPK/260 ST,40.747048,-73.71228,POINT (-73.71228 40.747048)
BX10,W 231 ST/CORLEAR AV,40.880164,-73.907304,POINT (-73.907304 40.880164)
Q41,157 AV/CROSS BAY BLVD,40.662457,-73.84097,POINT (-73.84097 40.662457)
M101,W 125 ST/AMSTERDAM AV,40.812602,-73.955693,POINT (-73.955693 40.812602)
QM31,3 AV/E 38 ST,40.748354,-73.976096,POINT (-73.976096 40.748354)
B16,86 ST/NARROWS AV,40.625802,-74.040556,POINT (-74.040556 40.625802)
M101,3 AV/E 42 ST,40.751085,-73.974122,POINT (-73.974122 40.751085)
Q42,SAYRES AV/179 PL,40.699099,-73.774495,POINT (-73.774495 40.699099)
B63,5 AV/39 ST,40.651479,-74.003571,POINT (-74.003571 40.651479)
SIM1C,NARROWS RD S/FINGERBOARD RD,40.603427,-74.068996,POINT (-74.068996 40.603427)
M55,BROADWAY/WALKER ST,40.718758,-74.002543,POINT (-74.002543 40.718758)
BX3,BROADWAY/179 ST,40.849327,-73.936507,POINT (-73.936507 40.849327)
Q110,JAMAICA AV /169 ST,40.706587,-73.792264,POINT (-73.792264 40.706587)
B64,BAY RIDGE AV/13 AV,40.624096,-74.004425,POINT (-74.004425 40.624096)
B41,FLATBUSH AV/KINGS PLAZA,40.609251,-73.92154,POINT (-73.92154 40.609251)
BX5,CHARLES CRIMI RD/SUBWAY OVERPASS,40.852924,-73.825938,POINT (-73.825938 40.852924)
Q31,UTOPIA PY/HORACE HARDING EXP,40.738801,-73.792812,POINT (-73.792812 40.738801)
QM42,WOODHAVEN BL/HOFFMAN DR,40.732651,-73.871091,POINT (-73.871091 40.732651)
B35,CHURCH AV/UTICA AV,40.651655,-73.930572,POINT (-73.930572 40.651655)
Q30,HORACE HARDING EXP/OCEANIA ST,40.745965,-73.76831,POINT (-73.76831 40.745965)
B14,SUTTER AV/LINWOOD ST,40.671266,-73.882062,POINT (-73.882062 40.671266)
Q5,MERRICK BL/LINDEN BL,40.691755,-73.779446,POINT (-73.779446 40.691755)
Q26,SANFORD AV/PARSONS BL,40.758784,-73.821204,POINT (-73.821204 40.758784)
Q11,104 ST /165 AV,40.650474,-73.827286,POINT (-73.827286 40.650474)
BM2,5 AV / W 48 ST,40.757419,-73.978122,POINT (-73.978122 40.757419)
B20,ELDERT LA/LINDEN BL,40.669125,-73.862818,POINT (-73.862818 40.669125)
BX33,W 135 ST/MALCOLM X BL,40.814347,-73.941325,POINT (-73.941325 40.814347)
BX34,BAINBRIDGE AV/E 206 ST,40.874805,-73.879464,POINT (-73.879464 40.874805)
M35,LEXINGTON AV/E 125 ST,40.80458,-73.937417,POINT (-73.937417 40.80458)
B38,METROPOLITAN AV/STARR ST,40.71335,-73.914305,POINT (-73.914305 40.71335)
Q25,PARSONS BL/88 AV,40.707284,-73.802415,POINT (-73.802415 40.707284)
B65,BERGEN ST/FRANKLIN AV,40.676939,-73.956139,POINT (-73.956139 40.676939)
B52,GATES AV/BROADWAY,40.689479,-73.922704,POINT (-73.922704 40.689479)
B47,BROADWAY/JEFFERSON ST,40.697354,-73.935803,POINT (-73.935803 40.697354)
BXM9,HARDING AV/E TREMONT AV,40.81609,-73.81539,POINT (-73.81539 40.81609)
BX2,SEDGWICK AV/FT INDEPENDENCE ST,40.878651,-73.897918,POINT (-73.897918 40.878651)
BX1,E MOSHOLU PY S/JEROME AV,40.879494,-73.8856,POINT (-73.8856 40.879494)
S52,SAND LA/McCLEAN AV,40.59681,-74.070569,POINT (-74.070569 40.59681)
S93,COLLEGE OF SI/ROADWAY ENT,40.608772,-74.153263,POINT (-74.153263 40.608772)
S44,RING RD/MACYS PLATINUM AV,40.584949,-74.166914,POINT (-74.166914 40.584949)
M57,E 55 ST/1 AV,40.756998,-73.963634,POINT (-73.963634 40.756998)
SIM3,CASTLETON AV/JEWETT AV,40.63385,-74.129613,POINT (-74.129613 40.63385)
BX5,SOUTHERN BL/E 163 St,40.821287,-73.891671,POINT (-73.891671 40.821287)
BX41,MELROSE AV/E 160 ST,40.823678,-73.914169,POINT (-73.914169 40.823678)
B49,ORIENTAL BL/MACKENZIE ST,40.578001,-73.939801,POINT (-73.939801 40.578001)
BX36,EAST TREMONT AV/BOSTON RD,40.840225,-73.879921,POINT (-73.879921 40.840225)
M20,SOUTH END AV/GATEWAY PLAZA,40.710619,-74.016257,POINT (-74.016257 40.710619)
B11,50 ST/18 AV,40.627499,-73.981263,POINT (-73.981263 40.627499)
M101,LEXINGTON AV/E 124 ST,40.803886,-73.937851,POINT (-73.937851 40.803886)
Q21,ROCKAWAY BEACH BL/BEACH 96 ST,40.585321,-73.817844,POINT (-73.817844 40.585321)
Q42,ARCHER AV/TEARDROP CANOPY,40.701393,-73.802601,POINT (-73.802601 40.701393)
M125,ST CLAIRE PL/W 125 ST,40.817065,-73.959775,POINT (-73.959775 40.817065)
BX12,E FORDHAM RD/WEBSTERAV,40.861596,-73.891066,POINT (-73.891066 40.861596)
Q6,ROCKAWAY BL/150 ST,40.672895,-73.78783,POINT (-73.78783 40.672895)
Q17,MERRICK BLVD/JAMAICA AV,40.705892,-73.794002,POINT (-73.794002 40.705892)
M102,LEXINGTON AV/96 ST,40.78548,-73.95133,POINT (-73.95133 40.78548)
M14A+,GRAND ST/FDR DR,40.713264,-73.977982,POINT (-73.977982 40.713264)
Q28,FRANCIS LEWIS BL/35 AV,40.764665,-73.788319,POINT (-73.788319 40.764665)
SIM5,HYLAN BL/NELSON AV,40.542586,-74.145566,POINT (-74.145566 40.542586)
S78,NEW DORP LA/MILL RD,40.568821,-74.106638,POINT (-74.106638 40.568821)
BX20,BROADWAY/ISHAM ST-W 211 ST,40.868136,-73.919522,POINT (-73.919522 40.868136)
QM21,BEDELL ST/ 127 AV,40.67939,-73.773108,POINT (-73.773108 40.67939)
B67,20 ST/10 AV,40.655362,-73.981947,POINT (-73.981947 40.655362)
Q13,TOTTEN AV/CROSS ISLAND PY,40.791429,-73.781062,POINT (-73.781062 40.791429)
B6,GLENWOOD RD/E 98 ST,40.645616,-73.90147,POINT (-73.90147 40.645616)
Q110,JAMAICA AV /168 ST,40.706358,-73.79217,POINT (-73.79217 40.706358)
B13,CRESCENT ST/JAMAICA AV,40.689205,-73.873953,POINT (-73.873953 40.689205)
B46,MALCOLM X BL/FULTON ST,40.679421,-73.929,POINT (-73.929 40.679421)
BX26,BEDFORD PK BL/WEBSTER AV,40.86787,-73.88402,POINT (-73.88402 40.86787)
BX28,E GUN HILL RD/WHITE PLAINS RD,40.877564,-73.86698,POINT (-73.86698 40.877564)
Q101,QUEENSBORO BRIDGE EXIT/E 61 ST,40.761326,-73.962466,POINT (-73.962466 40.761326)
S74,ROSSVILLE AV/WOODROW RD,40.542654,-74.208324,POINT (-74.208324 40.542654)
B39,WASHINGTON PLZ/LANE 1,40.709608,-73.959305,POINT (-73.959305 40.709608)
SIM6,LILY POND AV/MC CLEAN AV,40.599189,-74.063759,POINT (-74.063759 40.599189)
Q4,ARCHER AV/PARSONS BL,40.702168,-73.800813,POINT (-73.800813 40.702168)
QM42,3 AV/E 55 ST,40.758873,-73.968456,POINT (-73.968456 40.758873)
SIM1C,HYLAN BL/MALLORY AV,40.598554,-74.080815,POINT (-74.080815 40.598554)
SIM7,WEST ST/CARLISLE ST,40.709633,-74.014694,POINT (-74.014694 40.709633)
M20,8 AV/W 14 ST,40.739885,-74.002263,POINT (-74.002263 40.739885)
S59,MERRILL AV / RICHMOND AV,40.610236,-74.163754,POINT (-74.163754 40.610236)
B82,CROPSEY AV/BAY 37 ST,40.59372,-73.994667,POINT (-73.994667 40.59372)
Q72,94 ST/DITMARS BL,40.770265,-73.875896,POINT (-73.875896 40.770265)
B12,PARKSIDE AV/OCEAN AV,40.655129,-73.961122,POINT (-73.961122 40.655129)
BX15,3 AV/E TREMONT AV,40.847019,-73.89588,POINT (-73.89588 40.847019)
BX17,CROTONA AV/TREMONT AV,40.845322,-73.891254,POINT (-73.891254 40.845322)
Q16,WILLETS PT BL/16 AV,40.784382,-73.797672,POINT (-73.797672 40.784382)
B67,SANDS ST/PEARL ST,40.699922,-73.987598,POINT (-73.987598 40.699922)
Q47,80 ST/GRAND AV,40.731893,-73.88459,POINT (-73.88459 40.731893)
BXM10,3 AV/E 86 ST,40.779342,-73.953517,POINT (-73.953517 40.779342)
Q110,88 AV /PARSONS BL,40.706713,-73.802335,POINT (-73.802335 40.706713)
S74,BAY ST/VICTORY BL,40.637518,-74.075956,POINT (-74.075956 40.637518)
SIM3,VICTORY BL/PERRY AV,40.612471,-74.129835,POINT (-74.129835 40.612471)
SIM23,HYLAN BL/BARCLAY AV,40.526966,-74.166834,POINT (-74.166834 40.526966)
Q56,JAMAICA AV/LEFFERTS BL,40.700093,-73.830843,POINT (-73.830843 40.700093)
QM31,UNION TPK/MAIN ST,40.717642,-73.817977,POINT (-73.817977 40.717642)
Q32,ROOSEVELT AV/74 ST,40.746819,-73.891252,POINT (-73.891252 40.746819)
Q30,HILLSIDE AV/HOMELAWN ST,40.710811,-73.792909,POINT (-73.792909 40.710811)
S56,MARSH AV/RING RD,40.58372,-74.161424,POINT (-74.161424 40.58372)
B63,5 AV/86 ST,40.621449,-74.026438,POINT (-74.026438 40.621449)
QM1,UNION TPK/CHEVY CHASE ST,40.728395,-73.783325,POINT (-73.783325 40.728395)
BX4,HUGH GRANT CIR/METROPOLITAN AV,40.833603,-73.861155,POINT (-73.861155 40.833603)
BX90,DYRE AV/LIGHT ST,40.888589,-73.831245,POINT (-73.831245 40.888589)
B25,FULTON ST/MAC DOUGAL ST,40.678922,-73.921386,POINT (-73.921386 40.678922)
B6,HARWAY AV/BAY 37 ST,40.59351,-73.993996,POINT (-73.993996 40.59351)
Q65,110 ST/14 AV,40.785318,-73.856959,POINT (-73.856959 40.785318)
BXM7,ASCH LOOP/ALCOTT PL,40.871454,-73.830546,POINT (-73.830546 40.871454)
B41,CADMAN PLAZA WEST/JOHNSON ST,40.695535,-73.990829,POINT (-73.990829 40.695535)
Q19,ASTORIA BL/82 ST,40.76482,-73.886477,POINT (-73.886477 40.76482)
M15+,SOUTH FERRY/TERMINAL,40.702001,-74.013524,POINT (-74.013524 40.702001)
BX90,MORRIS PARK AV/E 180 ST,40.840976,-73.87278,POINT (-73.87278 40.840976)
SIM15,NARROWS RD N/FINGERBOARD RD,40.604596,-74.069364,POINT (-74.069364 40.604596)
BX31,VAN CORTLANDT PK E/E 242 ST,40.902449,-73.868204,POINT (-73.868204 40.902449)
BXM18,BROADWAY/CHAMBERS ST,40.714123,-74.006458,POINT (-74.006458 40.714123)
Q26,HOLLIS CT BL/FRANCIS LEWIS BL,40.745022,-73.777509,POINT (-73.777509 40.745022)
B100,QUENTIN RD / NOSTRAND AV,40.609755,-73.94382,POINT (-73.94382 40.609755)
X27,TRINITY PL/RECTOR ST,40.707875,-74.012754,POINT (-74.012754 40.707875)
B52,FULTON ST/S PORTLAND AV,40.686059,-73.974034,POINT (-73.974034 40.686059)
BX5,SOUTHERN BLVD/E 163 ST,40.821303,-73.891671,POINT (-73.891671 40.821303)
B44,NOSTRAND AV/EMPIRE BL,40.663474,-73.951015,POINT (-73.951015 40.663474)
S59,MAIN ST/AMBOY RD,40.508887,-74.24688,POINT (-74.24688 40.508887)
Q24,ATLANTIC AV/CRESCENT ST,40.681649,-73.871202,POINT (-73.871202 40.681649)
S94,ST GEORGE FERRY/S44 & S94,40.643609,-74.073435,POINT (-74.073435 40.643609)
BX30,EARHART LA/ERSKINE PL,40.861338,-73.82271,POINT (-73.82271 40.861338)
SIM15,RICHMOND RD/NEW DORP LA,40.575927,-74.119378,POINT (-74.119378 40.575927)
Q33,74 ST - ROOSEVELT AV TERM/Q33 STOP,40.746637,-73.890854,POINT (-73.890854 40.746637)
SIM35,BATTERY PL/GREENWICH ST,40.704707,-74.015088,POINT (-74.015088 40.704707)
S52,WESTERVELT AV/CRESCENT AV,40.64373,-74.084305,POINT (-74.084305 40.64373)
M101,ASTOR PL/3 AV,40.729567,-73.990052,POINT (-73.990052 40.729567)
M7,BROADWAY/W 64 ST,40.771797,-73.982364,POINT (-73.982364 40.771797)
BX28,DREISER LOOP / DEFOE PL,40.875965,-73.829432,POINT (-73.829432 40.875965)
QM20,WHITESTONE EXP/LINDEN PL,40.771582,-73.833747,POINT (-73.833747 40.771582)
SIM4X,MARSH AV/WESTPORT ST,40.584265,-74.16063,POINT (-74.16063 40.584265)
S66,ARLO RD/STRATFORD RD,40.619759,-74.094469,POINT (-74.094469 40.619759)
BX32,MORRIS AV/E 170 ST,40.838063,-73.91133,POINT (-73.91133 40.838063)
Q22,BEACH CHANNEL DR/BEACH 51 ST,40.595397,-73.781487,POINT (-73.781487 40.595397)
Q60,SUTPHIN BL/91 AV,40.701297,-73.808002,POINT (-73.808002 40.701297)
Q113,ARCHER AV /160 ST,40.702714,-73.798478,POINT (-73.798478 40.702714)
BXM7,2 AV/E 121 ST,40.800382,-73.935453,POINT (-73.935453 40.800382)
BM2,STATE ST / BATTERY PL,40.704472,-74.014153,POINT (-74.014153 40.704472)
SIM15,PEARL ST/FRANKFORT ST,40.709399,-74.001915,POINT (-74.001915 40.709399)
BX30,BAYCHESTER AV/DONIZETTI PL,40.876173,-73.833697,POINT (-73.833697 40.876173)
B9,FLATBUSH AV/AV P,40.618788,-73.932852,POINT (-73.932852 40.618788)
B69,VANDERBILT AV/FULTON ST,40.684124,-73.96795,POINT (-73.96795 40.684124)
Q5,MERRICK BL/130 RD,40.679839,-73.762086,POINT (-73.762086 40.679839)
BX7,W 231 ST/CORLEAR AV,40.880164,-73.907304,POINT (-73.907304 40.880164)
B65,DEAN ST/TROY AV,40.676076,-73.936146,POINT (-73.936146 40.676076)
BX11,EDWARD L GRANT HWY/UNIVERSITY AV,40.84396,-73.922796,POINT (-73.922796 40.84396)
Q85,FARMERS BL/138 AV,40.672912,-73.764133,POINT (-73.764133 40.672912)
Q28,32 AV/CORPORAL KENNEDY ST,40.77219,-73.780703,POINT (-73.780703 40.77219)
BM3,OCEAN AV / AV K,40.62357,-73.955771,POINT (-73.955771 40.62357)
B62,JACKSON AV/QUEENS PZ S,40.748613,-73.938433,POINT (-73.938433 40.748613)
Q83,COLFAX ST/SPRINGFIELD BL,40.701788,-73.741346,POINT (-73.741346 40.701788)
M125,W 125 ST/FRED DOUGLASS BL,40.810402,-73.951598,POINT (-73.951598 40.810402)
QM1,UNION TPK/MAIN ST,40.717642,-73.817977,POINT (-73.817977 40.717642)
B46,UTICA AV/FILLMORE AV,40.614365,-73.926274,POINT (-73.926274 40.614365)
B35,CHURCH AV/FLATBUSH AV,40.650362,-73.958218,POINT (-73.958218 40.650362)
M3,MANHATTAN AV/W 111 ST,40.80173,-73.959138,POINT (-73.959138 40.80173)
B47,RALPH AV/FLATLANDS AV,40.632769,-73.918594,POINT (-73.918594 40.632769)
S91,VICTORY BL / BAY ST,40.637812,-74.076158,POINT (-74.076158 40.637812)
Q16,FRANCIS LEWIS BL/169 ST,40.772588,-73.795295,POINT (-73.795295 40.772588)
M3,MADISON AV/E 28 ST,40.744106,-73.9855,POINT (-73.9855 40.744106)
M72,W 72 ST/CENTRAL PK W,40.776206,-73.976177,POINT (-73.976177 40.776206)
SIM33C,RION AV /HENNING ST,40.611366,-74.117159,POINT (-74.117159 40.611366)
